width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_optimal_action_rate,test_optimal_action_rate,train_optimal_action_std,test_optimal_action_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
64.0,1.0,0.0,64.0,0.9071625923230232,0.3646598673163154,0.6402694521685428,1.0457251384991126,0.95,0.68,0.21794494717703367,0.466476151587624,nan,nan,1.0,1.0,nan
64.0,1.0,1.0,64.0,1.0114212657488302,0.31481818510604137,0.5093664546265144,1.0766329103743129,1.0,0.655,0.0,0.4753682782853732,nan,nan,1.0,1.0,nan
64.0,1.0,2.0,64.0,0.8866941408266197,0.15915336984536507,0.6834374188505032,1.1111952991703,0.95,0.575,0.2179449471770337,0.49434299833212975,nan,nan,1.0,1.0,nan
96.0,1.0,0.0,96.0,0.8071625923230232,0.1346598673163154,0.7941686232230866,1.1002401166183562,0.9,0.565,0.3,0.4957569969249047,nan,nan,1.0,1.0,nan
96.0,1.0,1.0,96.0,1.0114212657488302,0.29481818510604135,0.5093664546265144,1.0717162475222801,1.0,0.645,0.0,0.478513322698543,nan,nan,1.0,1.0,nan
96.0,1.0,2.0,96.0,0.8866941408266197,0.3391533698453651,0.6557833863888146,1.0752707696193369,0.95,0.665,0.21794494717703367,0.4719904660054057,nan,nan,1.0,1.0,nan
128.0,1.0,0.0,128.0,0.8071625923230232,0.1546598673163154,0.7510799382971088,1.109843895355243,0.9,0.575,0.3,0.49434299833212975,nan,nan,1.0,1.0,nan
128.0,1.0,1.0,128.0,1.0114212657488302,0.13481818510604138,0.5093664546265144,1.1028040177008653,1.0,0.565,0.0,0.49575699692490466,nan,nan,1.0,1.0,nan
128.0,1.0,2.0,128.0,0.7866941408266197,0.02915336984536507,0.7925200714323466,1.1116575475391282,0.9,0.51,0.3,0.4998999899979995,nan,nan,1.0,1.0,nan
192.0,1.0,0.0,192.0,0.9071625923230232,0.1646598673163154,0.6689707438574866,1.102308758056345,0.95,0.58,0.21794494717703367,0.4935585071701227,nan,nan,1.0,1.0,nan
192.0,1.0,1.0,192.0,1.0114212657488302,0.4848181851060414,0.5093664546265144,0.9985654864966416,1.0,0.74,0.0,0.43863424398922624,nan,nan,1.0,1.0,nan
192.0,1.0,2.0,192.0,0.8866941408266197,0.16915336984536508,0.6557833863888146,1.1079567389198404,0.95,0.58,0.21794494717703367,0.4935585071701227,nan,nan,1.0,1.0,nan
256.0,1.0,0.0,256.0,0.9071625923230232,0.3146598673163154,0.6689707438574866,1.0718694487018736,0.95,0.655,0.21794494717703367,0.47536827828537326,nan,nan,1.0,1.0,nan
256.0,1.0,1.0,256.0,1.0114212657488302,0.33481818510604144,0.5093664546265144,1.0642267689667424,1.0,0.665,0.0,0.4719904660054056,nan,nan,1.0,1.0,nan
256.0,1.0,2.0,256.0,0.8866941408266197,0.0891533698453651,0.6557833863888146,1.114447546269842,0.95,0.54,0.21794494717703367,0.49839743177508444,nan,nan,1.0,1.0,nan
