width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_optimal_action_rate,test_optimal_action_rate,train_optimal_action_std,test_optimal_action_std,train_entropy,test_entropy,train_coverage,test_coverage,fim_trace
96.0,1.0,0.0,96.0,0.3942292849754457,-0.2360052674484517,1.0367396929744819,1.0896703930032114,0.7,0.385,0.45825756949558394,0.4865953144040744,nan,nan,1.0,1.0,nan
96.0,1.0,1.0,96.0,0.594107571843177,-0.07117867731877647,0.9247436982998736,1.1133408831960485,0.8,0.46,0.4,0.49839743177508444,nan,nan,1.0,1.0,nan
96.0,1.0,2.0,96.0,0.53456480716445,-0.3939877672223243,1.0032038324563821,1.03729773711099,0.75,0.3,0.4330127018922193,0.45825756949558394,nan,nan,1.0,1.0,nan
128.0,1.0,0.0,128.0,0.19422928497544567,-0.1760052674484517,1.1118077253077796,1.1104009725844453,0.6,0.415,0.4898979485566356,0.4927220311697053,nan,nan,1.0,1.0,nan
128.0,1.0,1.0,128.0,0.09410757184317706,-0.41117867731877644,1.0892060008920381,1.044446530135322,0.55,0.29,0.49749371855331,0.4537620521815371,nan,nan,1.0,1.0,nan
128.0,1.0,2.0,128.0,0.63456480716445,-0.44398776722232436,0.9103491795453897,1.0257039479624903,0.8,0.275,0.4,0.4465142774872938,nan,nan,1.0,1.0,nan
192.0,1.0,0.0,192.0,0.6942292849754458,-0.3760052674484517,0.920764572627778,1.0672248684016297,0.85,0.315,0.3570714214271425,0.4645158770160607,nan,nan,1.0,1.0,nan
192.0,1.0,1.0,192.0,0.09410757184317704,-0.5211786773187764,1.106509931600762,0.9923810718556683,0.55,0.235,0.49749371855331,0.4239988207530771,nan,nan,1.0,1.0,nan
192.0,1.0,2.0,192.0,0.8345648071644498,-0.08398776722232429,0.7797502251275861,1.109092407329336,0.9,0.455,0.3,0.49797088268291345,nan,nan,1.0,1.0,nan
256.0,1.0,0.0,256.0,0.7942292849754458,-0.2560052674484517,0.7956355920090883,1.0734725070190987,0.9,0.375,0.3,0.4841229182759271,nan,nan,1.0,1.0,nan
256.0,1.0,1.0,256.0,0.6941075718431771,-0.24117867731877646,0.84047854245177,1.0967633114282094,0.85,0.375,0.3570714214271425,0.4841229182759271,nan,nan,1.0,1.0,nan
256.0,1.0,2.0,256.0,0.03456480716444993,-0.47398776722232433,1.1116301726550315,1.0030230193154315,0.5,0.26,0.5,0.43863424398922624,nan,nan,1.0,1.0,nan
