width,depth,run,num_params,train_return,test_return,train_return_std,test_return_std,train_entropy,test_entropy,train_coverage,test_coverage,train_optimal_action_rate,test_optimal_action_rate,fim_trace
256.0,1.0,1.0,2308.0,0.9060684476464692,0.4541938489183653,0.6469627130350943,1.0347359176814788,0.5078477658331394,0.7113912645727396,1.0,1.0,0.95,0.725,nan
256.0,1.0,2.0,2308.0,0.9340921810894344,0.4144066243287453,0.6761030997860865,1.0287424193240033,0.49340722523629665,0.6863131714519113,1.0,1.0,0.95,0.71,nan
2.0,1.0,0.0,22.0,0.1894704080603929,0.21678222518712315,1.0623687566275122,1.092935197052533,0.8540432348847389,0.8926037511229515,1.0,1.0,0.6,0.615,nan
2.0,1.0,1.0,22.0,0.006068447646469224,-0.0958061510816347,1.109754532845779,1.1168101720739125,0.6452265545725823,0.6185418300330638,1.0,1.0,0.5,0.45,nan
2.0,1.0,2.0,22.0,0.03409218108943438,0.11440662432874527,1.1715091929730026,1.1171025491646138,0.7418402299284935,0.7398099561035633,1.0,1.0,0.5,0.56,nan
32.0,1.0,0.0,292.0,0.7894704080603928,0.24678222518712312,0.7585301296310517,1.0829158468321185,0.5525048356503248,0.6973949418962002,1.0,1.0,0.9,0.63,nan
32.0,1.0,1.0,292.0,0.8060684476464692,0.2741938489183653,0.7512155857692121,1.0854702088856616,0.5598693139851093,0.7284369600564241,1.0,1.0,0.9,0.635,nan
32.0,1.0,2.0,292.0,0.8340921810894344,0.3744066243287453,0.8102663099860712,1.0400810723706055,0.5611071027815342,0.7535758080333471,1.0,1.0,0.9,0.69,nan
3.0,1.0,0.0,31.0,-0.010529591939607136,-0.11321777481287686,1.07860421995423,1.1101417066353116,0.739979462325573,0.7383506564050912,1.0,1.0,0.5,0.45,nan
3.0,1.0,1.0,31.0,0.006068447646469224,-0.0958061510816347,1.109754532845779,1.1168101720739125,0.7410728573799134,0.7233314543962479,1.0,1.0,0.5,0.45,nan
3.0,1.0,2.0,31.0,0.03409218108943438,-0.10559337567125472,1.1715091929730026,1.1172279579136277,0.6164766930043697,0.6325512986630202,1.0,1.0,0.5,0.45,nan
48.0,1.0,0.0,436.0,0.7894704080603928,0.1767822251871231,0.7585301296310517,1.1018500002153508,0.5927647545933723,0.7973894852399827,1.0,1.0,0.9,0.595,nan
48.0,1.0,1.0,436.0,0.9060684476464692,0.4541938489183653,0.6469627130350943,1.029063432434617,0.503130879253149,0.679180922601372,1.0,1.0,0.95,0.725,nan
48.0,1.0,2.0,436.0,0.8340921810894344,0.3644066243287453,0.8102663099860712,1.0501469226571363,0.5312668584287167,0.7339512522891164,1.0,1.0,0.9,0.685,nan
4.0,1.0,0.0,40.0,0.38947040806039285,0.07678222518712313,1.0044237919962313,1.1109936559193228,0.770249854028225,0.8490590763092041,1.0,1.0,0.7,0.545,nan
4.0,1.0,1.0,40.0,0.6060684476464693,0.3041938489183653,0.9057325632536615,1.0787960744276457,0.9416843384504319,0.9701844863593578,1.0,1.0,0.8,0.65,nan
4.0,1.0,2.0,40.0,0.03409218108943438,-0.09559337567125471,1.1715091929730026,1.1166198290914426,0.7382319778203964,0.7329309210181236,1.0,1.0,0.5,0.455,nan
5.0,1.0,0.0,49.0,0.38947040806039285,0.006782225187123138,1.0044237919962313,1.1147712419852989,0.6138779804110527,0.6984467280656099,1.0,1.0,0.7,0.51,nan
5.0,1.0,1.0,49.0,0.5060684476464692,0.0741938489183653,0.9836841519860805,1.1167883420944782,0.9660068303346634,0.9811222055554389,1.0,1.0,0.75,0.535,nan
5.0,1.0,2.0,49.0,0.4340921810894344,0.004406624328745274,1.0843343143056372,1.1186260046183274,0.9306355774402618,0.9267462393641472,1.0,1.0,0.7,0.505,nan
64.0,1.0,0.0,580.0,0.7894704080603928,0.2967822251871231,0.7585301296310517,1.0679677286354303,0.6339486464858055,0.8139077909290791,1.0,1.0,0.9,0.655,nan
64.0,1.0,1.0,580.0,0.8060684476464692,0.32419384891836533,0.7512155857692121,1.0738262029927559,0.5046254336833954,0.7017347313463688,1.0,1.0,0.9,0.66,nan
64.0,1.0,2.0,580.0,0.6340921810894343,0.2044066243287453,0.9956589705405937,1.0903101355446587,0.4410998882725835,0.6478376359399408,1.0,1.0,0.8,0.605,nan
6.0,1.0,0.0,58.0,0.6894704080603928,0.21678222518712312,0.8392079466166683,1.0925931544707703,0.8323868498206138,0.9498938688635826,1.0,1.0,0.85,0.615,nan
6.0,1.0,1.0,58.0,0.5060684476464692,0.2841938489183653,0.9881658566252433,1.08273963044233,0.9562315672636033,0.9564792324602603,1.0,1.0,0.75,0.64,nan
6.0,1.0,2.0,58.0,0.03409218108943438,-0.09559337567125471,1.1715091929730026,1.1188301290442346,0.4898947186768055,0.5514646988362074,1.0,1.0,0.5,0.455,nan
8.0,1.0,0.0,76.0,0.5894704080603929,0.08678222518712313,0.9220236687867004,1.1086750361991404,0.5847217082977295,0.6720427660271525,1.0,1.0,0.8,0.55,nan
8.0,1.0,1.0,76.0,0.7060684476464693,0.3641938489183653,0.8608858832831591,1.056114442920257,0.788936723768711,0.9186385954916477,1.0,1.0,0.85,0.68,nan
8.0,1.0,2.0,76.0,0.03409218108943438,-0.07559337567125474,1.1715091929730026,1.1173689621271012,0.7964181318879128,0.8169499910622835,1.0,1.0,0.5,0.465,nan
96.0,1.0,0.0,868.0,0.9894704080603929,0.4367822251871231,0.48782255872004704,1.0236700202801783,0.5926040161401034,0.7443209893815219,1.0,1.0,1.0,0.725,nan
96.0,1.0,1.0,868.0,0.8060684476464692,0.4441938489183653,0.7512155857692121,1.027279632629252,0.5203876029700041,0.7735903694853187,1.0,1.0,0.9,0.72,nan
96.0,1.0,2.0,868.0,0.8340921810894344,0.29440662432874526,0.8102663099860712,1.0638991945785483,0.5110812157392501,0.6862065923586488,1.0,1.0,0.9,0.65,nan
